index,path_before,path_BIC,sha_before,sha_BIC,path_fix,sha_fix,key
lucene-solr212,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,580828461c935b32583b7d0f9f31f4075da08344,8975692953713923bd1cc67766cf92565183c2b8,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,591fc6627acffdc75ce88feb8a912b3225b47f9d,8975692953713923bd1cc67766cf92565183c2b8lucene/core/src/java/org/apache/lucene/index/IndexWriter.java580828461c935b32583b7d0f9f31f4075da08344lucene/core/src/java/org/apache/lucene/index/IndexWriter.java591fc6627acffdc75ce88feb8a912b3225b47f9dlucene/core/src/java/org/apache/lucene/index/IndexWriter.java
lucene-solr213,lucene/core/src/java/org/apache/lucene/index/PendingSoftDeletes.java,lucene/core/src/java/org/apache/lucene/index/PendingSoftDeletes.java,ed62b990d8bfa61eefd918cfdfc82e5848afa5dd,c70cceaee56cecf35875cd2b5c8d5700f2b3cedb,lucene/core/src/java/org/apache/lucene/index/PendingSoftDeletes.java,591fc6627acffdc75ce88feb8a912b3225b47f9d,c70cceaee56cecf35875cd2b5c8d5700f2b3cedblucene/core/src/java/org/apache/lucene/index/PendingSoftDeletes.javaed62b990d8bfa61eefd918cfdfc82e5848afa5ddlucene/core/src/java/org/apache/lucene/index/PendingSoftDeletes.java591fc6627acffdc75ce88feb8a912b3225b47f9dlucene/core/src/java/org/apache/lucene/index/PendingSoftDeletes.java
lucene-solr214,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,58105a203a19d18a56e09cf69dc0083c1b890315,c70cceaee56cecf35875cd2b5c8d5700f2b3cedb,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,591fc6627acffdc75ce88feb8a912b3225b47f9d,c70cceaee56cecf35875cd2b5c8d5700f2b3cedblucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java58105a203a19d18a56e09cf69dc0083c1b890315lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java591fc6627acffdc75ce88feb8a912b3225b47f9dlucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java
lucene-solr215,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,c863a7251d5edd71a2d721afb7f97a9de317bd64,c70cceaee56cecf35875cd2b5c8d5700f2b3cedb,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,591fc6627acffdc75ce88feb8a912b3225b47f9d,c70cceaee56cecf35875cd2b5c8d5700f2b3cedblucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.javac863a7251d5edd71a2d721afb7f97a9de317bd64lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java591fc6627acffdc75ce88feb8a912b3225b47f9dlucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java
lucene-solr216,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,9dd7921f9df26ee8374029154936a2279f08891a,a911eb8561969998dbe72d37fae33eb44c5ac685,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,a911eb8561969998dbe72d37fae33eb44c5ac685lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java9dd7921f9df26ee8374029154936a2279f08891alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr217,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,9dd7921f9df26ee8374029154936a2279f08891a,9b03f8c033e15954f4d9d1a3962cc0695d2d762d,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,9b03f8c033e15954f4d9d1a3962cc0695d2d762dlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java9dd7921f9df26ee8374029154936a2279f08891alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr218,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,493bdec3a7e6b684efd72b68304f3a8c0ca7601e,43f0c67046c62cddcde42157f42d14c35cc621e9,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,43f0c67046c62cddcde42157f42d14c35cc621e9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java493bdec3a7e6b684efd72b68304f3a8c0ca7601elucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr219,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,da896f803dcaf2eb5dc1753eda05c7499b07e0c6,da6426f03cc49d3e945e90d03d8d3ab945e801de,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,da6426f03cc49d3e945e90d03d8d3ab945e801delucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javada896f803dcaf2eb5dc1753eda05c7499b07e0c6lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr220,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,9dd7921f9df26ee8374029154936a2279f08891a,72d536cb11d8453c1ad60f3c8543dcb01d7c0a5f,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,72d536cb11d8453c1ad60f3c8543dcb01d7c0a5flucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java9dd7921f9df26ee8374029154936a2279f08891alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr221,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,8b50cb8a8ff3c916a794575bda3cc145a7177fcc,9dd7921f9df26ee8374029154936a2279f08891a,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,9dd7921f9df26ee8374029154936a2279f08891alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java8b50cb8a8ff3c916a794575bda3cc145a7177fcclucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr222,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,d41537d0e21b9de48ed11325eb7d59edb1385991,9dd7921f9df26ee8374029154936a2279f08891a,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,9dd7921f9df26ee8374029154936a2279f08891alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javad41537d0e21b9de48ed11325eb7d59edb1385991lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr223,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,9dd7921f9df26ee8374029154936a2279f08891a,da896f803dcaf2eb5dc1753eda05c7499b07e0c6,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,da896f803dcaf2eb5dc1753eda05c7499b07e0c6lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java9dd7921f9df26ee8374029154936a2279f08891alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr224,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,72d536cb11d8453c1ad60f3c8543dcb01d7c0a5f,da896f803dcaf2eb5dc1753eda05c7499b07e0c6,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,da896f803dcaf2eb5dc1753eda05c7499b07e0c6lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java72d536cb11d8453c1ad60f3c8543dcb01d7c0a5flucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr225,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,15a6b586c79c19177894aae23e63fd1493710c5e,43f0c67046c62cddcde42157f42d14c35cc621e9,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,43f0c67046c62cddcde42157f42d14c35cc621e9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java15a6b586c79c19177894aae23e63fd1493710c5elucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr226,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,282c9a8fecbd327d845eec1f2bb276bd262d293a,43f0c67046c62cddcde42157f42d14c35cc621e9,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,43f0c67046c62cddcde42157f42d14c35cc621e9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java282c9a8fecbd327d845eec1f2bb276bd262d293alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr227,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,15a6b586c79c19177894aae23e63fd1493710c5e,c94a83fd283bb7d081e7b3c1578e863a6c58363a,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,ff68acf2449f0f705a949e7afb592c4139fd52ad,c94a83fd283bb7d081e7b3c1578e863a6c58363alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java15a6b586c79c19177894aae23e63fd1493710c5elucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaff68acf2449f0f705a949e7afb592c4139fd52adlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr228,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,d41537d0e21b9de48ed11325eb7d59edb1385991,74c2b798eb5bf02bf161f92c17f94969dba49958,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,43f0c67046c62cddcde42157f42d14c35cc621e9,74c2b798eb5bf02bf161f92c17f94969dba49958lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javad41537d0e21b9de48ed11325eb7d59edb1385991lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java43f0c67046c62cddcde42157f42d14c35cc621e9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr229,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,8b50cb8a8ff3c916a794575bda3cc145a7177fcc,42d3f3d1c1d897938557de0f2d6e44f564cc45c1,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,43f0c67046c62cddcde42157f42d14c35cc621e9,42d3f3d1c1d897938557de0f2d6e44f564cc45c1lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java8b50cb8a8ff3c916a794575bda3cc145a7177fcclucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java43f0c67046c62cddcde42157f42d14c35cc621e9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr230,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,282c9a8fecbd327d845eec1f2bb276bd262d293a,15a6b586c79c19177894aae23e63fd1493710c5e,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,43f0c67046c62cddcde42157f42d14c35cc621e9,15a6b586c79c19177894aae23e63fd1493710c5elucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java282c9a8fecbd327d845eec1f2bb276bd262d293alucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java43f0c67046c62cddcde42157f42d14c35cc621e9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr231,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,a033759f127cec8137351a47dc4f6703941eab01,493bdec3a7e6b684efd72b68304f3a8c0ca7601e,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,9f506635e007ee53498f00e49f67669b099f0506,493bdec3a7e6b684efd72b68304f3a8c0ca7601elucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaa033759f127cec8137351a47dc4f6703941eab01lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java9f506635e007ee53498f00e49f67669b099f0506lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr232,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,693db3fe38aa1d9a1e76766cac900df9e22252fe,bc40f6c7e219c3def81e5d3bee6d5123cc4141e6,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,2265ec1947bb52f7cbb3c3f5c05df66c3e7afa80,bc40f6c7e219c3def81e5d3bee6d5123cc4141e6lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java693db3fe38aa1d9a1e76766cac900df9e22252felucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java2265ec1947bb52f7cbb3c3f5c05df66c3e7afa80lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr233,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,41fcc722ff07393586f7758d8a733c7e2e59bebc,84f44589f6f91250666b5f66f7c7667d347e1e3a,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,aa341476fdb6836bfc62b096219e268e52006103,84f44589f6f91250666b5f66f7c7667d347e1e3alucene/core/src/java/org/apache/lucene/index/IndexWriter.java41fcc722ff07393586f7758d8a733c7e2e59bebclucene/core/src/java/org/apache/lucene/index/IndexWriter.javaaa341476fdb6836bfc62b096219e268e52006103lucene/core/src/java/org/apache/lucene/index/IndexWriter.java
lucene-solr234,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,c4bdb2dad0abd85427f36732f4b1be66787b9815,8cd731be50aaa0df2b9d5bb038668e7f08081dca,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,aa341476fdb6836bfc62b096219e268e52006103,8cd731be50aaa0df2b9d5bb038668e7f08081dcalucene/core/src/java/org/apache/lucene/store/FSDirectory.javac4bdb2dad0abd85427f36732f4b1be66787b9815lucene/core/src/java/org/apache/lucene/store/FSDirectory.javaaa341476fdb6836bfc62b096219e268e52006103lucene/core/src/java/org/apache/lucene/store/FSDirectory.java
lucene-solr235,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,3eb66fb19ca2aa3d9dce53661f3233b6c9d3f974,24f55abfd508d4d36aa697c77fcded534016ca1c,lucene/core/src/java/org/apache/lucene/store/FSDirectory.java,aa341476fdb6836bfc62b096219e268e52006103,24f55abfd508d4d36aa697c77fcded534016ca1clucene/core/src/java/org/apache/lucene/store/FSDirectory.java3eb66fb19ca2aa3d9dce53661f3233b6c9d3f974lucene/core/src/java/org/apache/lucene/store/FSDirectory.javaaa341476fdb6836bfc62b096219e268e52006103lucene/core/src/java/org/apache/lucene/store/FSDirectory.java
lucene-solr236,lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java,lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java,1ae7291429bad742715344f86cfa5200229b3698,bd6804bc6312c1a1d18294b5a670cc5eba7c9f48,lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java,aa341476fdb6836bfc62b096219e268e52006103,bd6804bc6312c1a1d18294b5a670cc5eba7c9f48lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java1ae7291429bad742715344f86cfa5200229b3698lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.javaaa341476fdb6836bfc62b096219e268e52006103lucene/replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java
lucene-solr237,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java,1040fcbf422929d8faa721dfeea78d10319ce883,1fe34f1e89f978788dba002c433806bbeb6344a9,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java,e8c36f489e25af7194c5b9b3ac8355db5a6132cc,1fe34f1e89f978788dba002c433806bbeb6344a9lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java1040fcbf422929d8faa721dfeea78d10319ce883lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.javae8c36f489e25af7194c5b9b3ac8355db5a6132cclucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoPolygonFactory.java
lucene-solr238,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,9b03f8c033e15954f4d9d1a3962cc0695d2d762d,0b1e8ef72e2e9ae75a1929a00b7137dfb1a75b12,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,a033759f127cec8137351a47dc4f6703941eab01,0b1e8ef72e2e9ae75a1929a00b7137dfb1a75b12lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java9b03f8c033e15954f4d9d1a3962cc0695d2d762dlucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javaa033759f127cec8137351a47dc4f6703941eab01lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
lucene-solr239,lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java,lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java,f5f2b2854122a19ab697705059750a9eea4aac03,ecc17f9023309ca2c46eaf65fd031e4af0ef5a25,lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java,d904112428184ce9c1726313add5d184f4014a72,ecc17f9023309ca2c46eaf65fd031e4af0ef5a25lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.javaf5f2b2854122a19ab697705059750a9eea4aac03lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.javad904112428184ce9c1726313add5d184f4014a72lucene/core/src/java/org/apache/lucene/index/BufferedUpdatesStream.java
lucene-solr240,lucene/core/src/java/org/apache/lucene/index/DocumentsWriterFlushQueue.java,lucene/core/src/java/org/apache/lucene/index/DocumentsWriterFlushQueue.java,75ab79f0aa3509192451c8acb77a4f4f1011fa2e,58105a203a19d18a56e09cf69dc0083c1b890315,lucene/core/src/java/org/apache/lucene/index/DocumentsWriterFlushQueue.java,d904112428184ce9c1726313add5d184f4014a72,58105a203a19d18a56e09cf69dc0083c1b890315lucene/core/src/java/org/apache/lucene/index/DocumentsWriterFlushQueue.java75ab79f0aa3509192451c8acb77a4f4f1011fa2elucene/core/src/java/org/apache/lucene/index/DocumentsWriterFlushQueue.javad904112428184ce9c1726313add5d184f4014a72lucene/core/src/java/org/apache/lucene/index/DocumentsWriterFlushQueue.java
lucene-solr241,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,e99a19755c75bc71aa53c737b7d4b7b8b15cdbd5,c70cceaee56cecf35875cd2b5c8d5700f2b3cedb,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,d904112428184ce9c1726313add5d184f4014a72,c70cceaee56cecf35875cd2b5c8d5700f2b3cedblucene/core/src/java/org/apache/lucene/index/IndexWriter.javae99a19755c75bc71aa53c737b7d4b7b8b15cdbd5lucene/core/src/java/org/apache/lucene/index/IndexWriter.javad904112428184ce9c1726313add5d184f4014a72lucene/core/src/java/org/apache/lucene/index/IndexWriter.java
lucene-solr242,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,7a189a3aca620649bd719d214d471ebb8845fa6b,e99a19755c75bc71aa53c737b7d4b7b8b15cdbd5,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,d904112428184ce9c1726313add5d184f4014a72,e99a19755c75bc71aa53c737b7d4b7b8b15cdbd5lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java7a189a3aca620649bd719d214d471ebb8845fa6blucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.javad904112428184ce9c1726313add5d184f4014a72lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java
lucene-solr243,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,e99a19755c75bc71aa53c737b7d4b7b8b15cdbd5,c70cceaee56cecf35875cd2b5c8d5700f2b3cedb,lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java,d904112428184ce9c1726313add5d184f4014a72,c70cceaee56cecf35875cd2b5c8d5700f2b3cedblucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.javae99a19755c75bc71aa53c737b7d4b7b8b15cdbd5lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.javad904112428184ce9c1726313add5d184f4014a72lucene/core/src/java/org/apache/lucene/index/ReadersAndUpdates.java
lucene-solr244,lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java,lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java,263787259c64c9d357fdc8b1d9f054a5ff615384,ecc17f9023309ca2c46eaf65fd031e4af0ef5a25,lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java,d904112428184ce9c1726313add5d184f4014a72,ecc17f9023309ca2c46eaf65fd031e4af0ef5a25lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java263787259c64c9d357fdc8b1d9f054a5ff615384lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.javad904112428184ce9c1726313add5d184f4014a72lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java
lucene-solr245,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,da896f803dcaf2eb5dc1753eda05c7499b07e0c6,908225d1749a9c0b61d92fbc940c9031cd30e361,lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java,4ee92c22a4b731d3ec2f93409f3fe57ae348cea1,908225d1749a9c0b61d92fbc940c9031cd30e361lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.javada896f803dcaf2eb5dc1753eda05c7499b07e0c6lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java4ee92c22a4b731d3ec2f93409f3fe57ae348cea1lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoComplexPolygon.java
